,DealerNbr,DealerName,Clean Name,Report,Address1,City
30406,1803964,advanced tire of jax,advancedtireofjax,Performance,,
30407,1803964,advanced tire of jax,advancedtireofjax,Performance,,
30408,1803964,advanced tire of jax,lonestartirecenter,Performance,,
30409,1803966,lone star tire center,fultonford,Performance,,
30410,1803969,fulton ford,rwoodsincdbawoodsautomotive,Performance,,
30411,1803970,rwoods inc dba woods automotive,hilltopservices,Performance,,
30412,1803972,hilltop services inc,hilltopservices,Performance,,
30413,1803972,hilltop services inc,wildeautoplus,Performance,,
30414,1803973,wilde auto plus,bergysautomotive,Performance,,
30415,1803974,bergys automotive,auctiondirectusaraleigh,Performance,,
30416,1803975,auction direct usa raleigh,auctiondirectusaraleigh,Performance,,
30417,1803975,auction direct usa raleigh,auctiondirectusaraleigh,Performance,,
30418,1803975,auction direct usa raleigh,radaircompletecarcare,Performance,,
30419,1805733,rad air complete car care,howardstire,Performance,,
30420,1805734,howards tire,midashanoverparksouth,Performance,,
30421,1805736,midas hanover park south,midashanoverparksouth,Performance,,
30422,1805736,midas hanover park south,midashanoverparksouth,Performance,,
30423,1805736,midas hanover park south,midasmchenry,Performance,,
30424,1805737,midas mchenry,sierraautocenter,Performance,,
30425,1805741,sierra auto center inc,nemahacountycoop,Performance,,
30426,1805742,nemaha county coop,powassanautoservice,Performance,,
30427,1805744,powassan auto service,dickstireservice,Performance,,
30428,1805752,dicks tire service llc,dickstireservice,Performance,,
30429,1805752,dicks tire service llc,depsersautomotive,Performance,,
30430,1805756,depser's automotive,depsersautomotive,Performance,,
30431,1805756,depser's automotive,kragestirecenter,Performance,,
30432,1805759,krages tire center,jbstirellc,Performance,,
30433,1805760,j & b's tire llc.,jbstirellc,Performance,,
30434,1805760,j & b's tire llc.,heartlandtire,Performance,,
30435,1805763,heartland tire,catonssuperlube,Performance,,
30436,1805773,caton's super lube llc,catonssuperlube,Performance,,
30437,1805773,caton's super lube llc,aversonsautorepair,Performance,,
30438,1805774,averson's auto repair,aversonsautorepair,Performance,,
30439,1805774,averson's auto repair,orangevillehyundai,Performance,,
30440,1805775,orangeville hyundai,kevinsfresnotiresales,Performance,,
30441,1805778,kevins fresno tire sales,kevinsfresnotiresales,Performance,,
30442,1805778,kevins fresno tire sales,kosttire,Performance,,
30443,1805780,kost tire,kosttire,Performance,,
30444,1805780,kost tire,kurtzhillmanautocenter,Performance,,
30445,1805784,kurtz - hillman auto center,georgesfancherroadservice,Performance,,
30446,1805789,georges fancher road service,shieldsservice,Performance,,
30447,1806164,shields service,akorntire,Performance,,
30448,1806167,akorn tire,harrellsautoservice,Performance,,
30449,1806168,harrells auto service,harrellsautoservice,Performance,,
30450,1806168,harrells auto service,mufflerking,Performance,,
30451,1806171,muffler king,mufflerking,Performance,,
30452,1806171,muffler king,stanthonymobil,Performance,,
30453,1806175,st anthony mobil inc,lastoriasbp,Performance,,
30454,1806191,lastoria's b.p.,autolubeplus,Performance,,
30455,1806195,auto lube plus,autolubeplus,Performance,,
30456,1806195,auto lube plus,communitytire,Performance,,
30457,1806196,community tire,jakegregorydbasundowntirelube,Performance,,
30458,1806199,jake gregory dba sundown tire & lube,jakegregorydbasundowntirelube,Performance,,
30459,1806199,jake gregory dba sundown tire & lube,walkersrentonsubaru,Performance,,
30460,1806204,walkers renton subaru,walkersrentonsubaru,Performance,,
30461,1806204,walkers renton subaru,tristategrowersinc,Performance,,
30462,1806206,"tri state growers,inc.",douglascountyautocare,Performance,,
30463,1806209,douglas county autocare inc,douglascountyautocare,Performance,,
30464,1806209,douglas county autocare inc,douglascountyautocare,Performance,,
30465,1806209,douglas county autocare inc,lynnstirebarn,Performance,,
30466,1806210,lynns tire barn,lynnstirebarn,Performance,,
30467,1806210,lynns tire barn,lynnstirebarn,Performance,,
30468,1806210,lynns tire barn,ietire,Performance,,
30469,1806213,i & e tire inc.,tiptoptire,Performance,,
30470,1806215,tip top tire,tiptoptire,Performance,,
30471,1806215,tip top tire,tiptoptire,Performance,,
30472,1806215,tip top tire,tiptoptire,Performance,,
30473,1806215,tip top tire,lespneusgoguen,Performance,,
30474,1806216,les pneus goguen,napaautoparts,Performance,,
30475,1804927,napa auto parts inc.,enumclawtire,Performance,,
30476,1804928,enumclaw tire,enumclawtire,Performance,,
30477,1804928,enumclaw tire,coopersautomotiveoflayfayette,Performance,,
30478,1804932,coopers automotive of layfayette inc,coopersautomotiveoflayfayette,Performance,,
30479,1804932,coopers automotive of layfayette inc,jjautoperformance,Performance,,
30480,1804933,j&j auto performance inc,mcmillentire,Performance,,
30481,1804936,mcmillen tire,fenderstire,Performance,,
30482,1804943,fenders tire,hendersontire,Performance,,
30483,1804949,henderson tire,raysonstirecraft,Performance,,
30484,1804952,ray & sons tirecraft,raysonstirecraft,Performance,,
30485,1804952,ray & sons tirecraft,raysonstirecraft,Performance,,
30486,1804952,ray & sons tirecraft,eliteautomotiverepairofcentralflorida,Performance,,
30487,1804953,elite automotive repair of central florida inc.,arkvalleytireservice,Performance,,
30488,1804954,ark valley tire & service inc.,rltires,Performance,,
30489,1804956,r & l tires,rltires,Performance,,
30490,1804956,r & l tires,ellerstireservice,Performance,,
30491,1804958,eller's tire & service,cascadetirepros,Performance,,
30492,1804962,cascade tire pros,cascadetirepros,Performance,,
30493,1804962,cascade tire pros,898611ontarioincssservicecentre,Performance,,
30494,1804964,898611 ontario inc s&s service centre,dallaswholesaletire,Performance,,
30495,1804965,dallas wholesale tire,dallaswholesaletire,Performance,,
30496,1804965,dallas wholesale tire,dallaswholesaletire,Performance,,
30497,1804965,dallas wholesale tire,saguerotires,Performance,,
30498,1804974,saguero tires corporation,commercialtiresalesservice,Performance,,
30499,1804975,commercial tire sales & service llc,commercialtiresalesservice,Performance,,
30500,1804975,commercial tire sales & service llc,mitchelltire,Performance,,
30501,1804977,mitchell tire,mitchelltire,Performance,,
30502,1804977,mitchell tire,walterstire,Performance,,
30503,1803783,walter's tire,greensautomotivetowing,Performance,,
30504,1803786,greens automotive & towing,timnortonautoservice,Performance,,
30505,1803788,tim norton auto service llc,robertstire,Performance,,
30506,1803790,robert's tire,carpentertire,Performance,,
30507,1803794,carpenter tire,carpentertire,Performance,,
30508,1803794,carpenter tire,carpentertire,Performance,,
30509,1803794,carpenter tire,jaystireandcompleteautocenter,Performance,,
30510,1803798,jays tire and complete auto center,jaystireandcompleteautocenter,Performance,,
30511,1803798,jays tire and complete auto center,barryfleetservices,Performance,,
30512,1803804,barry fleet services,cornertire,Performance,,
30513,1803805,corner tire,mizetireautomotive,Performance,,
30514,1803807,mize tire & automotive,mizetireautomotive,Performance,,
30515,1803807,mize tire & automotive,bobbiestireandmuffler,Performance,,
30516,1803810,bobbie's tire and muffler,brandontireandauto,Performance,,
30517,1803812,brandon tire and auto,meadecoop,Performance,,
30518,1803817,meade coop,meadecoop,Performance,,
30519,1803817,meade coop,sublettecoop,Performance,,
30520,1803818,sublette coop inc.,expertautocenter,Performance,,
30521,1803819,expert auto center,expertautocenter,Performance,,
30522,1803819,expert auto center,vrtire,Performance,,
30523,1803822,v & r tire,vrtire,Performance,,
30524,1803822,v & r tire,blueridgetireco,Performance,,
30525,1803824,blue ridge tire co inc,blueridgetireco,Performance,,
30526,1803824,blue ridge tire co inc,boulevardtirecenter,Performance,,
30527,1803834,boulevard tire center,boulevardtirecenter,Performance,,
30528,1803834,boulevard tire center,gobblesautomotive,Performance,,
30529,1803837,gobble's automotive,gobblesautomotive,Performance,,
30530,1803837,gobble's automotive,badascitire,Performance,,
30531,1803839,badasci tire,eugenecrareydbaclaytontire,Performance,,
30532,1803885,eugene c rarey dba clayton tire,onestoptireandauto,Performance,,
30533,1803886,one stop tire and auto,firststopautocenter,Performance,,
30534,1803887,"first stop auto center, inc.",flagawholesale,Performance,,
30535,1803889,fla-ga wholesale,travaletireservice,Performance,,
30536,1803893,travale tire & service inc.,hawkemotors,Performance,,
30537,1803894,hawke motors,hawkemotors,Performance,,
30538,1803894,hawke motors,hawkemotors,Performance,,
30539,1803894,hawke motors,rutlandtirewheel,Performance,,
30540,1803895,rutland tire & wheel,rutlandtirewheel,Performance,,
30541,1803895,rutland tire & wheel,cherbantireservice,Performance,,
30542,1803898,"cher-ban tire service, inc.",curtsqualityautocenter,Performance,,
30543,1803903,curts quality auto center inc,curtsqualityautocenter,Performance,,
30544,1803903,curts quality auto center inc,schlenkerautomotive,Performance,,
30545,1803909,schlenker automotive,schlenkerautomotive,Performance,,
30546,1803909,schlenker automotive,circletiregas,Performance,,
30547,1803916,circle tire & gas,circletiregas,Performance,,
30548,1803916,circle tire & gas,commercialtirecenters,Performance,,
30549,1803917,"commercial tire centers, inc.",josephsautobody,Performance,,
30550,1803926,josephs autobody,waylandbp,Performance,,
30551,1803931,wayland bp,waylandbp,Performance,,
30552,1803931,wayland bp,waylandbp,Performance,,
30553,1803931,wayland bp,tullyautosupply,Performance,,
30554,1803939,tully auto supply,bluffstireandrepair,Performance,,
30555,1803942,bluffs tire and repair,bluffstireandrepair,Performance,,
30556,1803942,bluffs tire and repair,bluffstireandrepair,Performance,,
30557,1803942,bluffs tire and repair,bluffstireandrepair,Performance,,
30558,1803942,bluffs tire and repair,dorseytireautocare,Performance,,
30559,1803952,"dorsey tire & auto care, inc.",timstire,Performance,,
30560,1805792,tim's tire,timstire,Performance,,
30561,1805792,tim's tire,jackstiresalesservice,Performance,,
30562,1805799,jacks tire sales & service,jackstiresalesservice,Performance,,
30563,1805799,jacks tire sales & service,alvarezdiscounttireclub,Performance,,
30564,1805801,alvarez discount tire club,alvarezdiscounttireclub,Performance,,
30565,1805801,alvarez discount tire club,alvarezdiscounttireclub,Performance,,
30566,1805801,alvarez discount tire club,davistireandautocenter,Performance,,
30567,1805808,davis tire and auto center inc.,gladwintire,Performance,,
30568,1805809,gladwin tire,gladwintire,Performance,,
30569,1805809,gladwin tire,sterlingautocenter,Performance,,
30570,1805811,sterling auto center,arevalostiresautoservice,Performance,,
30571,1805817,arevalo's tires & auto service,tirequestautomotive,Performance,,
30572,1805820,tirequest automotive,tirequestautomotive,Performance,,
30573,1805820,tirequest automotive,autoacesofhoward,Performance,,
30574,1805834,auto aces of howard,mbholdingsenterprisesllcdbaautoaces,Performance,,
30575,1805835,m & b holdings  enterprises llc dba auto aces,autoacesdepere,Performance,,
30576,1805837,auto aces - depere,autoacesdepere,Performance,,
30577,1805837,auto aces - depere,donsservicecenter,Performance,,
30578,1805840,dons service center,affordabletireandauto,Performance,,
30579,1805843,affordable tire and auto,pcauto,Performance,,
30580,1805844,p c auto,pcauto,Performance,,
30581,1805844,p c auto,rolitireautorepair,Performance,,
30582,1805846,roli tire & auto repair,rolitireautorepair,Performance,,
30583,1805846,roli tire & auto repair,michaelsgarage,Performance,,
30584,1805849,"michael's garage, inc",ogilviesautofleetservice,Performance,,
30585,1805852,ogilvies auto & fleet service inc,ogilviesautofleetservice,Performance,,
30586,1805852,ogilvies auto & fleet service inc,ogilviesautofleetservice,Performance,,
30587,1805852,ogilvies auto & fleet service inc,marshallsaligment,Performance,,
30588,1804980,marshall's aligment,marshallsaligment,Performance,,
30589,1804980,marshall's aligment,rnjtiresales,Performance,,
30590,1804981,rnj tire sales,rnjtiresales,Performance,,
30591,1804981,rnj tire sales,autotechntire,Performance,,
30592,1804984,auto-tech n tire,autotechntire,Performance,,
30593,1804984,auto-tech n tire,autotechntire,Performance,,
30594,1804984,auto-tech n tire,xpresstirecarcarectr,Performance,,
30595,1804994,"xpress tire & car care ctr, llc",regaltire,Performance,,
30596,1804996,regal tire,regaltire,Performance,,
30597,1804996,regal tire,tirediscounterofacton,Performance,,
30598,1804999,tire discounter of acton,tirediscounterofacton,Performance,,
30599,1804999,tire discounter of acton,ontarioautomarketandtiresowensound,Performance,,
30600,1805004,ontario auto market and tires owensound,verneidemotorcars,Performance,,
30601,1805009,vern eide motor cars,verneidemotorcars,Performance,,
30602,1805009,vern eide motor cars,garysrepairautosales,Performance,,
30603,1805014,gary's repair & auto sales,garysrepairautosales,Performance,,
30604,1805014,gary's repair & auto sales,affordableautomotivetireservice,Performance,,
30605,1805015,affordable automotive tire & service,affordableautomotivetireservice,Performance,,
30606,1805015,affordable automotive tire & service,amedureautomotiveservice,Performance,,
30607,1805018,"amedure automotive service, inc.",amedureautomotiveservice,Performance,,
30608,1805018,"amedure automotive service, inc.",centraltire,Performance,,
30609,1805026,central tire company,centraltire,Performance,,
30610,1805026,central tire company,centraltire,Performance,,
30611,1805026,central tire company,reliabletire,Performance,,
30612,1805029,reliable tire,reliabletire,Performance,,
30613,1805029,reliable tire,devaneytireincdbadevaneyautosalesservice,Performance,,
30614,1805034,devaney tire inc  dba devaney auto sales & service,schumachersalignmenttire,Performance,,
30615,1805035,schumachers alignment & tire,powersautomotive,Performance,,
30616,1803977,powers automotive,powersautomotive,Performance,,
