,Id,Name,Address1,City,Clean Name,Report,Key
5373,2018027,speedway tire & auto center,1399 speedway ave,fairmont,kittstireservice,Performance,speedway1399speefairmont
5374,2018028,kitts tire service,po box 1366,princeton,fergusonsgarage,Performance,kittstirpobox136princeto
5375,2018029,ferguson's garage,1972 county rt 14,iona,hiwaytireservice,Performance,ferguson1972couniona
5376,2018030,hi way tire service,7991 grand river,brighton,rebertire,Performance,hiwaytir7991granbrighton
5377,2018031,reber tire,330 west ave.,lockport,tirerack,Performance,rebertir330westalockport
5378,2018032,tire rack,220 east union st,newark,brtire,Performance,tirerack220eastunewark
5379,2018033,b & r tire,69341 prattsville rd.,mc arthur,tireworldofcorning,Performance,brtire69341pramcarthur
5380,2018034,tire world of corning,113 chestnut st,corning,kevinsservice,Performance,tireworl113chestcorning
5381,2018035,kevin's service,220 s. mulberry,logan,jdtirebarn,Performance,kevinsse220smulblogan
5382,2018036,jd tire barn,501 e. la habra blvd.,la habra,buffalowholesaletire,Performance,jdtireba501elahalahabra
5383,2018037,buffalo wholesale tire,574 sheridan drive,tonawanda,aaaatires,Performance,buffalow574sheritonawand
5384,2018038,aaaa tires,200 s jefferson st,kittananing,macstire,Performance,aaaatire200sjeffkittanan
5385,2018039,macs tire,116 cedar st.,prescott,katztires,Performance,macstire116cedarprescott
5386,2018040,katz tires,475 e main st.,columbus,ramostire,Performance,katztire475emaincolumbus
5387,2018041,ramos tire,415 n bristol st,santa ana,matthewsofmoosic,Performance,ramostir415nbrissantaana
5388,2018042,matthews of moosic,3512 birney ave,moosic,sayersfarmgarage,Performance,matthews3512birnmoosic
5389,2018043,sayers farm & garage,111 cherry lane,ivanhoe,triplemtireservice,Performance,sayersfa111cherrivanhoe
5390,2018044,triple m tire service,7965 w. 050 n suite 1,shipshewana,donswholesale,Performance,triplemt7965w050shipshew
5391,2018045,dons wholesale,6902 johnson st,lafayette,cetireandautomotive,Performance,donswhol6902johnlafayett
5392,2018046,c & e tire and automotive,601 n causeway blvd,metairie,tuckersservicestation,Performance,cetirean601ncausmetairie
5393,2018047,tucker's service station,24432 us hwy 129,alapaha,mrmrstireofwestlafayette,Performance,tuckerss24432ushalapaha
5394,2018048,"mr & mrs tire of west lafayette, inc.",2514 redfree dr,west lafayette,inmansstation,Performance,mrmrstir2514redfwestlafa
5395,2018049,inmans station,1102 ford st,llano,edsgarage,Performance,inmansst1102fordllano
5396,2018050,eds garage,2662youngstown lockport rd,ransomville,northcountryoilchangerepair,Performance,edsgarag2662younransomvi
5397,2018051,north country oil change & repair,120 market street,potsdam,philsautomotive,Performance,northcou120markepotsdam
5398,2018052,phils automotive,1364 rt 104,ontario,driversexpressions,Performance,philsaut1364rt10ontario
5399,2018053,drivers expressions,5885 east circle drive,cicero,ralphsautoservice,Performance,driverse5885eastcicero
5400,2018054,ralph's auto service,501 west chester pike,havertown,tiresplus,Performance,ralphsau501westchavertow
5401,2018055,tires plus,16742 sprawling oaks,conroe,dicksoncountytire,Performance,tiresplu16742sprconroe
5402,2018056,dickson county tire,461 highway 46 south,dickson,fallsparktire,Performance,dicksonc461highwdickson
5403,2018057,falls park tire,1 plaza dr.,pendleton,sitzeservicectr,Performance,fallspar1plazadrpendleto
5404,2018058,sitze service ctr,rt. 2 box 1610,marble hill,greertire,Performance,sitzeserrt2box16marblehi
5405,2018059,greer tire inc.,6550 n. 40th st.,milwaukee,nationaltireandwheel,Performance,greertir6550n40tmilwauke
5406,2018060,national tire and wheel,5 garden court,wheeling,shultsresalecenter,Performance,national5gardencwheeling
5407,2018061,shults resale center,3979 vineyard drive,dunkirk,shultssalesleasingdbashultsresalecenterno,Performance,shultsre3979vinedunkirk
5408,2018062,shults sales & leasing dba shults resale center no,147 w 6th st,dunkirk,svexxon,Performance,shultssa147w6thsdunkirk
5409,2018063,s & v exxon,167 pleasant dr,benwood,cardinalescarcare,Performance,svexxon167pleasbenwood
5410,2018064,cardinale's car care,295 saratoga ave,south glens falls,cambridgetirecenter,Performance,cardinal295saratsouthgle
5411,2018065,cambridge tire center,2486 cambridge beltway,cambridge,davessupertire,Performance,cambridg2486cambcambridg
5412,2018066,dave's super tire,612 n. main street,hubbard,djsservice,Performance,davessup612nmainhubbard
5413,2018067,dj's service inc.,228 rice ave.,doon,michellesultimatecarcare,Performance,djsservi228riceadoon
5414,2018068,michelle's ultimate car care,9347 dr. mlk st. n.,st. petersburg,bayshoreautomotive,Performance,michelle9347drmlstpeters
5415,2018069,bayshore automotive,2801 e adamo dr,tampa,leggettstire,Performance,bayshore2801eadatampa
5416,2018070,leggetts tire,7190 roswell road,sherrodsville,bbtirecenter,Performance,leggetts7190roswsherrods
5417,2018071,b & b tire center,1240 campbell lane,bowling green,techtires,Performance,bbtirece1240campbowlingg
5418,2018072,tech tires,1313 hogansville rd.,lagrange,marathontireservice,Performance,techtire1313hogalagrange
5419,2018073,marathon tire service inc.,220 north west,olney,timsqualitytire,Performance,marathon220northolney
5420,2018074,tim's quality tire,5486 north us hwy 45,watson,allwheelsdriven,Performance,timsqual5486nortwatson
5421,2018075,all wheels driven,12461 route 6,wellsboro,evansautorepair,Performance,allwheel12461rouwellsbor
5422,2018076,evans auto repair inc.,63 w main street,sutton,danasonestoptireshop,Performance,evansaut63wmainssutton
5423,2018077,dana's one stop tire shop,50600 richardson ave,negley,brockwayautorepair,Performance,danasone50600ricnegley
5424,2018078,brockway auto repair,429 brockway ave,morgantown,pileschevrolet,Performance,brockway429brockmorganto
5425,2018079,piles chevrolet,30 ferguson blvd,dry ridge,bennettford,Performance,pilesche30fergusdryridge
5426,2018080,bennett ford,po box 548,st francisville,thriftytireofroxboro,Performance,bennettfpobox548stfranci
5427,2018081,thrifty tire of roxboro,615 n. main street,south boston,lavalettetireauto,Performance,thriftyt615nmainsouthbos
5428,2018082,lavalette tire & auto,4392 fifth road,huntington,boykoautomotive,Performance,lavalett4392fifthuntingt
5429,2018083,boyko automotive,6620 woodlawn dr,zionsville,brtractor,Performance,boykoaut6620woodzionsvil
5430,2018084,b&r tractor,89574 alabama hwy 9,lineville,georgeswood,Performance,brtracto89574alalinevill
5431,2018085,george s. wood,7 lakemont dr.,st. albans,qualitytirealignment,Performance,georgesw7lakemonstalbans
5432,2018086,quality tire & alignment,2297 morgantown road,russellville,linesautoservice,Performance,qualityt2297morgrussellv
5433,2018087,lines auto service,268 north broad street,bremen,millerautomotive,Performance,linesaut268northbremen
5434,2018088,miller automotive,p0 b0x 124,mount pocono,pitstoptireandauto,Performance,milleraup0b0x124mountpoc
5435,2018089,pit stop tire and auto,620 dutch lake dr. ste 600,howard lake,juniperautobody,Performance,pitstopt620dutchhowardla
5436,2018090,juniper auto body,1223 juniper street,quakertown,millertireauto,Performance,junipera1223juniquakerto
5437,2018091,miller tire & auto,856 blooming glen rd.,perkasie,firstdiscounttires,Performance,millerti856bloomperkasie
5438,2018092,first discount tires,1601 south 1st st,garland,genestires,Performance,firstdis1601soutgarland
5439,2018093,gene's tires inc.,po box 642,beaver dam,thetireoutletbrakecenter,Performance,genestirpobox642beaverda
5440,2018094,the tire outlet & brake center,3548 william penn ave,johnstown,haltermansautoranch,Performance,thetireo3548willjohnstow
5441,2018095,haltermans auto ranch,1741 paradise trail,east stroudsburg,edgertontireauto,Performance,halterma1741paraeaststro
5442,2018096,edgerton tire & auto inc,301 s main street,blackstone,9thstreettire,Performance,edgerton301smainblacksto
5443,2018097,9th street tire,203 north 9th street,stroudsburg,baileytireauto,Performance,9thstree203northstroudsb
5444,2018098,bailey tire & auto,755 s federal blvd,riverton,tirecenterofhollysprings,Performance,baileyti755sfederiverton
5445,2018099,"tire center of holly springs, llc",159 s. memphis st.,holly springs,fuzzysimontire,Performance,tirecent159smemphollyspr
5446,2018100,fuzzy simon tire,1834 4th ave,new kensington,superiortireservice,Performance,fuzzysim18344thanewkensi
5447,2018101,superior tire service,2551 e. orangethorpe ave.,fullerton,fiaccotiresbatteries,Performance,superior2551eorafullerto
5448,2018102,fiacco tires & batteries llc,p0 b0x 474,newport,cbjtire,Performance,fiaccotip0b0x474newport
5449,2018103,c.b.j. tire,710 w hwy 82,gainesville,marlingsauto,Performance,cbjtire710whwy8gainesvi
5450,2018104,marling's auto,60 maple ave,cameron,tireama,Performance,marlings60mapleacameron
5451,2018105,"tireama, inc.",236 east blackstock road,spartanburg,mikesautocenter,Performance,tireamai236eastbspartanb
5452,2018106,mikes auto center,714 n lincoln st,bridgeport,kensautorepair,Performance,mikesaut714nlincbridgepo
5453,2018107,kens auto repair,2437 canandaigua rd,macedon,porreconissan,Performance,kensauto2437canamacedon
5454,2018108,porreco nissan inc,8890 peach street,erie,dohertytireofsonora,Performance,porrecon8890peacerie
5455,2018109,"doherty tire of sonora, inc",po box 88,standard,bestonetireserviceofevansville,Performance,dohertytpobox88standard
5456,2018110,"best one tire & service of evansville, inc",1241 tutor lane,evansville,laymensautorepair,Performance,bestonet1241tutoevansvil
5457,2018111,laymen's auto repair llc,201 grant ave,moundsville,vanguardfullserviceautorepair,Performance,laymensa201grantmoundsvi
5458,2018112,vanguard full service auto repair llc,2728 grandview rd.,lake milton,quikwaylubetire,Performance,vanguard2728granlakemilt
5459,2018113,"quik-way lube & tire, inc.",1119 w. moline street,malvern,taylortirellcdbataylorstireworld,Performance,quikwayl1119wmolmalvern
5460,2018114,"taylor tire, llc dba taylors tire world.",12021 asheville hwy,inman,liquidlubewash,Performance,taylorti12021ashinman
5461,2018115,"liquid lube & wash, inc",13624 booker t washington hwy,moneta,robersontire,Performance,liquidlu13624boomoneta
5462,2018116,roberson tire,p.o. box 321,morrilton,roxburytire,Performance,robersonpobox321morrilto
5463,2018117,roxbury tire,1429 franklin st,johnstown,northsideautoparts,Performance,roxburyt1429franjohnstow
5464,2018118,northside auto parts,1219 n 5th street,hartsville,hogantireservice,Performance,northsid1219n5thhartsvil
5465,2018119,hogan tire & service,886 delaware ave.,marysville,baxtertireauto,Performance,hogantir886delawmarysvil
5466,2018120,baxter tire & auto,2904 mountain rd,pasadena,cktireservicecenter,Performance,baxterti2904mounpasadena
5467,2018121,c-k tire & service center,3222 s. school avenue,fayetteville,jonesoil,Performance,cktirese3222sschfayettev
5468,2018122,jones oil,223 east avenue n,lyons,tjttireservice,Performance,jonesoil223eastalyons
5469,2018123,"tjt tire & service, llc",6730 west 133rd avenue,cedar lake,rmnewusedtire,Performance,tjttires6730westcedarlak
5470,2018124,r&m new & used tire,150 e. main st.,circleville,plumleetire,Performance,rmnewuse150emaincirclevi
5471,2018125,"plumlee tire, inc","4081 hwy 62 sw, suite 2",mountain home,jjtireservicecenter,Performance,plumleet4081hwy6mountain
5472,2018126,j & j tire service center,30044 rainey rd,sorrento,johnsonstireservice,Performance,jjtirese30044raisorrento
5473,2018127,johnsons tire service,10426 route 6,clarendon,ronsservice,Performance,johnsons10426rouclarendo
5474,2018128,ron's service,301 w. main st.,st. henry,stykemainchevrolet,Performance,ronsserv301wmainsthenry
5475,2018129,stykemain chevrolet,1255 n. williams st.,paulding,martinsautoservice,Performance,stykemai1255nwilpaulding
5476,2018130,martin's auto service,2075 landisburg road,landisburg,deegansgarage,Performance,martinsa2075landlandisbu
5477,2018131,deegan's garage,121 n. maple,sycamore,wheelingtire,Performance,deegansg121nmaplsycamore
5478,2018132,wheeling tire,163 river road,wheeling,freshtreadstirelube,Performance,wheeling163riverwheeling
5479,2018133,fresh treads tire & lube llc,8858 cr 186,dundee,williamstireservice,Performance,freshtre8858cr18dundee
5480,2018134,williams tire & service inc,18120 interstate 30,benton,arkansastire,Performance,williams18120intbenton
5481,2018135,arkansas tire co.,126 golf links rd.,hot springs,phillipscornergarage,Performance,arkansas126golflhotsprin
5482,2018136,phillips corner garage,25 phillips rd.,gouldsboro,lugnutztireservicecustomautollc,Performance,phillips25philligouldsbo
5483,2018137,lug nutz tire service & custom auto llc.,500 new alexandria rd,greensburg,mariontiredealer,Performance,lugnutzt500newalgreensbu
5484,2018138,"marion tire dealer, inc.",1455 south main street,marion,palmacservicecenter,Performance,marionti1455soutmarion
5485,2018139,pal-mac service center,2037 daansen rd,palmyra,maltatireshop,Performance,palmacse2037daanpalmyra
5486,2018140,malta tire shop,po box 49,malta,kistlertireauto,Performance,maltatirpobox49malta
5487,2018141,kistler tire & auto,313 e hwy. k-15,udall,ackleyautorepair,Performance,kistlert313ehwykudall
5488,2018142,ackley auto repair,956 middle lake rd,deruyter,sharpesbp,Performance,ackleyau956middlderuyter
5489,2018143,sharpes bp,8105 winnsboro road,blythewood,sweeneysgarage,Performance,sharpesb8105winnblythewo
5490,2018144,sweeney's garage inc,424 niagara falls blvd,buffalo,gretnatire,Performance,sweeneys424niagabuffalo
5491,2018145,"gretna tire, inc.",510 north main st.,gretna,gunstreamsautolube,Performance,gretnati510northgretna
5492,2018146,gunstream's auto & lube,495 n. main st.,vidor,zoladzautocenter,Performance,gunstrea495nmainvidor
5493,2018147,zoladz auto center,13989 broadway,alden,madisonavegulf,Performance,zoladzau13989broalden
5494,2018148,madison ave gulf,6702 rt 9 south,howell,jonniesservice,Performance,madisona6702rt9showell
5495,2018149,jonnies service,po box 271,ewing,linnegerbrothers,Performance,jonniesspobox271ewing
5496,2018150,linneger brothers,200 n tyler st,van wert,billâstire,Performance,linneger200ntylevanwert
5497,2018151,billâ€™s tire company,29454 fm. 1488,waller,ldusedtire,Performance,billâsti29454fm1waller
5498,2018152,l & d used tire,r.r. 1 box 207,cave in rock,rastirerepairsales,Performance,ldusedtirr1box20caveinro
5499,2018153,ras tire repair & sales,6544 n. milwaukee ave.,chicago,parisfordincdbaparisquicklanetireauto,Performance,rastirer6544nmilchicago
5500,2018154,paris ford inc. dba paris quicklane tire & auto,p.o. box 568,paris,grosstirecenter,Performance,parisforpobox568paris
5501,2018155,"gross tire center, inc.",2051 lycoming creek road,williamsport,qualitymuffler,Performance,grosstir2051lycowilliams
5502,2018156,"quality muffler, llc",600 center dr.,ste. genevieve,johnsautoworks,Performance,qualitym600centestegenev
5503,2018157,johns autoworks,3646 route 378,bethlehem,autoexpresssuzuki,Performance,johnsaut3646routbethlehe
5504,2018158,auto express suzuki,6160 siegel rd,waterford,karkareofwestcolumbiallc,Performance,autoexpr6160siegwaterfor
5505,2018159,"kar kare of west columbia, llc.",kar kare of west columbia,west columbia,dustystire,Performance,karkareokarkareowestcolu
