,DealerName,Clean Name,Report
50765,thompson tire,thompsontire,Performance
50766,thompson tire,blackmountaintireconnection,Performance
50767,black mountain tire connection,salemcountyautomotiverepair,Performance
50768,salem county automotive repair llc,penningtontire,Performance
50769,pennington tire company,sevendaytire,Performance
50770,seven day tire,sevendaytire,Performance
50771,seven day tire,csautoandtruckrepair,Performance
50772,"c & s auto and truck repair, inc",greenoaktire,Performance
50773,green oak tire,greenoaktire,Performance
50774,green oak tire,frankstireautoservice,Performance
50775,frank's tire & auto service,frankstireautoservice,Performance
50776,frank's tire & auto service,johnsfirestone,Performance
50777,johns firestone,johnsfirestone,Performance
50778,johns firestone,hilliertire,Performance
50779,hillier tire llc,dickstirehaus,Performance
50780,dick's tire haus,dickstirehaus,Performance
50781,dick's tire haus,curriestire,Performance
50782,currie's tire,familytireservicemanistee,Performance
50783,family tire service manistee,marionsshell,Performance
50784,marions shell,timjaysautomotivespecialist,Performance
50785,tim & jays automotive specialist inc,timjaysautomotivespecialist,Performance
50786,tim & jays automotive specialist inc,timjaysautomotivespecialist,Performance
50787,tim & jays automotive specialist inc,countylinebp,Performance
50788,county line bp,countylinebp,Performance
50789,county line bp,robertsbrotherstireservice,Performance
50790,roberts brothers tire service,melstire,Performance
50791,mels tire,hawthorneindustrialradiator,Performance
50792,hawthorne industrial radiator,ashecountyford,Performance
50793,ashe county ford,autowholesaletire,Performance
50794,auto wholesale & tire,autowholesaletire,Performance
50795,auto wholesale & tire,macraeesso,Performance
50796,macrae esso,macraeesso,Performance
50797,macrae esso,trilliumford,Performance
50798,trillium ford,trilliumford,Performance
50799,trillium ford,aaatire,Performance
50800,aaa tire,reliabletire,Performance
50801,"reliable tire, inc.",reliabletire,Performance
50802,"reliable tire, inc.",centredupneu2004,Performance
50803,centre du pneu 2004,gravierstireauto,Performance
50804,graviers tire & auto,jacksontireofcarthage,Performance
50805,jackson tire of carthage inc,jacksontireofcarthage,Performance
50806,jackson tire of carthage inc,westservicecenter,Performance
50807,"west service center, inc",westservicecenter,Performance
50808,"west service center, inc",reedstoptechautocare,Performance
50809,reed's top tech autocare,tires2000,Performance
50810,tires 2000,tires2000,Performance
50811,tires 2000,mile2tireandlube,Performance
50812,mile 2 tire and lube,rocksautorepair,Performance
50813,rock's auto repair,vikingmotors,Performance
50814,viking motors,dennygsautomotive,Performance
50815,denny gs automotive,westwayservices,Performance
50816,westway services inc.,westwayservices,Performance
50817,westway services inc.,westwayservices,Performance
50818,westway services inc.,terry,Performance
50819,terry inc,bjventuresincdbalibertytireauto,Performance
50820,b&j ventures inc dba liberty tire & auto,bjventuresincdbalibertytireauto,Performance
50821,b&j ventures inc dba liberty tire & auto,sunbeltautomotive,Performance
50822,sunbelt automotive,southsidetire,Performance
50823,southside tire,southsidetire,Performance
50824,southside tire,southsidetire,Performance
50825,southside tire,melrosemainstrepair,Performance
50826,melrose main st repair inc,boggstiresupply,Performance
50827,boggs tire supply,boggstiresupply,Performance
50828,boggs tire supply,paetires,Performance
50829,pae tires,richardstire,Performance
50830,richards tire inc.,richardstire,Performance
50831,richards tire inc.,haywardautomotivecenter,Performance
50832,hayward automotive center inc,haywardautomotivecenter,Performance
50833,hayward automotive center inc,haywardautomotivecenter,Performance
50834,hayward automotive center inc,palmertire,Performance
50835,palmer tire,vmmotorco,Performance
50836,v & m motor co inc.,goodsontire,Performance
50837,goodson tire,pattonsexxon,Performance
50838,patton's exxon,kerrivanstireoilservice,Performance
50839,kerrivans tire & oil service,kerrivanstireoilservice,Performance
50840,kerrivans tire & oil service,kerrivanstireoilservice,Performance
50841,kerrivans tire & oil service,chicagodiscounttire,Performance
50842,chicago discount tire,alabamaautoacc,Performance
50843,alabama auto acc,parkwayservicestation,Performance
50844,parkway service station,parkwayservicestation,Performance
50845,parkway service station,bogart,Performance
50846,bogart inc,tiemantireswitzcity,Performance
50847,tieman tire switz city,kennystires,Performance
50848,kenny's tires,mcdonaldtire,Performance
50849,mcdonald tire llc,shookstirelube,Performance
50850,shooks tire & lube,shookstirelube,Performance
50851,shooks tire & lube,eastcoastautosport,Performance
50852,eastcoast autosport inc,northcoasttire,Performance
50853,north coast tire,labargestireandauto,Performance
50854,labarges tire and auto,broadwayservicecenter,Performance
50855,broadway service center,broadwayservicecenter,Performance
50856,broadway service center,bigredtire,Performance
50857,big red tire inc.,bigredtire,Performance
50858,big red tire inc.,citytireservice,Performance
50859,city tire service,twincitytiresautomotive,Performance
50860,twin city tires & automotive,twincitytiresautomotive,Performance
50861,twin city tires & automotive,extremecustoms,Performance
50862,extreme customs llc,woodtire,Performance
50863,wood tire,frontlinereadyllcdbaatozautotire,Performance
50864,frontline ready llc dba a to z auto & tire,jimmysautoservice,Performance
50865,jimmys auto service,kellytireservice,Performance
50866,kelly tire service,kellytireservice,Performance
50867,kelly tire service,millertirecraftfredericton,Performance
50868,miller tirecraft fredericton,millertirecraftfredericton,Performance
50869,miller tirecraft fredericton,discotirecraft,Performance
50870,disco tirecraft,discotirecraft,Performance
50871,disco tirecraft,millertirecraft,Performance
50872,miller tirecraft,millertirecraftmoncton,Performance
50873,miller tirecraft moncton,millertirecraftdartmouth,Performance
50874,miller tirecraft  dartmouth,millertirecraft,Performance
50875,miller tirecraft,hhtirerepair,Performance
50876,h&h tire & repair,ontarioautomarketandtire,Performance
50877,ontario auto market and tire,ontarioautomarketandtire,Performance
50878,ontario auto market and tire,askovdeeprock,Performance
50879,askov deep rock,wittbrosservice,Performance
50880,witt bros service inc,pruetttirefactory,Performance
50881,pruett tire factory,rockspringstire,Performance
50882,rock springs tire,aikendiscounttire,Performance
50883,aiken discount tire inc,aikendiscounttire,Performance
50884,aiken discount tire inc,autotopia,Performance
50885,auto-topia,charliestiresales,Performance
50886,charlie's tire sales,charliestiresales,Performance
50887,charlie's tire sales,ironmtnautomotive,Performance
50888,iron mtn automotive,cunicotirecompany,Performance
50889,cunico tire company inc,cunicotirecompany,Performance
50890,cunico tire company inc,cunicotirecompany,Performance
50891,cunico tire company inc,taylorsvilletire,Performance
50892,taylorsville tire llc,northernautomotivesales,Performance
50893,"northern automotive sales, inc.",northernautomotivesales,Performance
50894,"northern automotive sales, inc.",kzootire,Performance
50895,kzoo tire co.,kzootire,Performance
50896,kzoo tire co.,camdenavetires,Performance
50897,camden ave tires,camdenavetires,Performance
50898,camden ave tires,camdenavetires,Performance
50899,camden ave tires,camdenavetires,Performance
50900,camden ave tires,boonesservicecustomexhaust,Performance
50901,boones service & custom exhaust,jimwhaleystires,Performance
50902,"jim whaleys tires, inc.",cornerbrooktire,Performance
50903,corner brook tire,cornerbrooktire,Performance
50904,corner brook tire,tirecity,Performance
50905,tire city,cmservicecenter,Performance
50906,c m service center,cmservicecenter,Performance
50907,c m service center,virginiatireofclaypoolhill,Performance
50908,"virginia tire of claypool hill, inc.",tredroctireserviceselkgrovevillage,Performance
50909,tredroc tire services - elk grove village,isantitireautocare,Performance
50910,isanti tire & auto care,isantitireautocare,Performance
50911,isanti tire & auto care,isantitireautocare,Performance
50912,isanti tire & auto care,midasautorepairandtirecenter,Performance
50913,midas auto repair and tire center,petepatricktireserviceinc,Performance
50914,"pete patrick tire service,inc.",petepatricktireserviceinc,Performance
50915,"pete patrick tire service,inc.",pearlriverautomotive,Performance
50916,pearl river automotive inc,vulcantire,Performance
50917,vulcan tire,vulcantire,Performance
50918,vulcan tire,vulcantire,Performance
50919,vulcan tire,slusedautoparts,Performance
50920,s&l used auto parts,slusedautoparts,Performance
50921,s&l used auto parts,staytontireautomotive,Performance
50922,stayton tire & automotive,staytontireautomotive,Performance
50923,stayton tire & automotive,teamgolsonmobil1,Performance
50924,team golson mobil 1,4wheelpartsplus,Performance
50925,4-wheel parts plus,4wheelpartsplus,Performance
50926,4-wheel parts plus,bretthansontire,Performance
50927,brett hanson tire,bretthansontire,Performance
50928,brett hanson tire,dutyautomotive,Performance
50929,duty automotive,dutyautomotive,Performance
50930,duty automotive,josephboyerkustomz,Performance
50931,joseph boyer kustomz llc,riversideservicecenter,Performance
50932,riverside service center,motorcarstoyota,Performance
50933,motorcars toyota,lynnwoodservicecenterii,Performance
50934,lynn wood service center ii,americancycletire,Performance
50935,american cycle & tire,wholesaletireaccesories,Performance
50936,wholesale tire & accesories,donwesselhonda,Performance
50937,don wessel honda,normstire,Performance
50938,norm's tire,hayforktireauto,Performance
50939,hayfork tire & auto,hayforktireauto,Performance
50940,hayfork tire & auto,forestcitytire,Performance
50941,forest city tire,forestcitytire,Performance
50942,forest city tire,canadatire,Performance
50943,canada tire co,industrialtireservice,Performance
50944,industrial tire service,industrialtireservice,Performance
50945,industrial tire service,tkotireautomotive,Performance
50946,tko tire & automotive,tkotireautomotive,Performance
50947,tko tire & automotive,aktires,Performance
50948,a.k. tires llc,aktires,Performance
50949,a.k. tires llc,thetireshop,Performance
50950,the tire shop,thetireshop,Performance
50951,the tire shop,enduranceautorepairtire,Performance
50952,endurance auto repair & tire,dixietire,Performance
50953,dixie tire company,dixietire,Performance
50954,dixie tire company,tirekingdom,Performance
50955,tire kingdom,qualitytireservice,Performance
50956,quality tire service,tuchtire,Performance
50957,tuch tire,ladylakequalitytire,Performance
50958,lady lake quality tire,bungotiresservice,Performance
50959,bungo' tires & service,bungotiresservice,Performance
50960,bungo' tires & service,bungotiresservice,Performance
50961,bungo' tires & service,jackcountyautosales,Performance
50962,jack county auto sales,dettmertire,Performance
50963,dettmer tire,dettmertire,Performance
50964,dettmer tire,jbarauto,Performance
50965,j - bar auto inc.,jackstireauto,Performance
50966,jack's tire & auto,jerrystireswheels,Performance
50967,jerrys tires & wheels llc,jerrystireswheels,Performance
50968,jerrys tires & wheels llc,waterlickgarage,Performance
50969,waterlick garage,waterlickgarage,Performance
50970,waterlick garage,waterlickgarage,Performance
50971,waterlick garage,waterlickgarage,Performance
50972,waterlick garage,waterlickgarage,Performance
50973,waterlick garage,heroldfamilyauto,Performance
50974,herold family auto,heroldfamilyauto,Performance
50975,herold family auto,88tireshop,Performance
50976,88 tire shop,tuckertire,Performance
50977,tucker tire,arthurchrysler,Performance
50978,arthur chrysler,arthurchrysler,Performance
50979,arthur chrysler,autoindustrialsupplydbapartsplus,Performance
50980,auto & industrial  supply dba parts plus,quitmanoilandtirecenter,Performance
50981,quitman oil and tire center llc,quitmanoilandtirecenter,Performance
