,DealerName,Clean Name,Report
3671,MOUNTAIN STATE TIRE AND AUTO GLASS LLC,mountainstatetireandautoglassllc,Course
3672,Sanders Tire INC,sanderstireinc,Course
3673,Deimler's Tire Service,deimlerstireservice,Course
3674,Myson's Tire Sales,mysonstiresales,Course
3675,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
3676,Mr.Tire Ltd,mrtireltd,Course
3677,Commercial Tire,commercialtire,Course
3678,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
3679,Middlefield Tire and Car Care Center,middlefieldtireandcarcarecenter,Course
3680,Middlefield Tire and Car Care Center,middlefieldtireandcarcarecenter,Course
3681,Harrell's Auto Service,harrellsautoservice,Course
3682,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3683,The Tire Store Ltd.,thetirestoreltd,Course
3684,Stewarts Automotive,stewartsautomotive,Course
3685,Beckers Tire Wholesalers,beckerstirewholesalers,Course
3686,Meineke Car Care Center,meinekecarcarecenter,Course
3687,Tire Rama,tirerama,Course
3688,Rod's Tire and Auto,rodstireandauto,Course
3689,Sunrise Tire Inc.,sunrisetireinc,Course
3690,Childs Tire,childstire,Course
3691,Express Tire,expresstire,Course
3692,Express Tire,expresstire,Course
3693,Kauffman Tire,kauffmantire,Course
3694,Music's Auto Center,musicsautocenter,Course
3695,Good2go Tires,good2gotires,Course
3696,NTD Canada,ntdcanada,Course
3697,Indy Tire,indytire,Course
3698,LEHIGHTON KIA,lehightonkia,Course
3699,Dettmer Tire,dettmertire,Course
3700,U.S. AutoForce,usautoforce,Course
3701,Venburg Tire Company,venburgtirecompany,Course
3702,Commercial Tire,commercialtire,Course
3703,American Tire Disributors,americantiredisributors,Course
3704,Hancock County Co-op Oil,hancockcountycoopoil,Course
3705,Tire Rama,tirerama,Course
3706,Dunn Tire,dunntire,Course
3707,Andrew Automotive,andrewautomotive,Course
3708,Embassy Tire,embassytire,Course
3709,U.S. AutoForce,usautoforce,Course
3710,Uncle Rods,unclerods,Course
3711,Theisen's Home Farm Auto,theisenshomefarmauto,Course
3712,B&D Auto,bdauto,Course
3713,Theisen's Home Farm Auto,theisenshomefarmauto,Course
3714,Muzik's Auto Center,muziksautocenter,Course
3715,MidTown Service Center,midtownservicecenter,Course
3716,Theisen's Home Farm Auto,theisenshomefarmauto,Course
3717,Tire Rama,tirerama,Course
3718,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
3719,Theisen's Home Farm Auto,theisenshomefarmauto,Course
3720,Theisen's Home Farm Auto,theisenshomefarmauto,Course
3721,Theisen's Home Farm Auto,theisenshomefarmauto,Course
3722,Express Tire,expresstire,Course
3723,CENTRAL TIRE AND AUTO,centraltireandauto,Course
3724,Bruneel Tire,bruneeltire,Course
3725,Bruneel Tire,bruneeltire,Course
3726,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3727,Ron Ruegg Automotive,ronrueggautomotive,Course
3728,NTD Canada,ntdcanada,Course
3729,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
3730,Midas,midas,Course
3731,Bodkins Enterprises,bodkinsenterprises,Course
3732,548-Tire,548tire,Course
3733,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
3734,Theisen's Home Farm Auto,theisenshomefarmauto,Course
3735,Advantage Tire and Service,advantagetireandservice,Course
3736,Auction Direct USA,auctiondirectusa,Course
3737,548 Tire,548tire,Course
3738,Tom Hodges Auto Sales,tomhodgesautosales,Course
3739,wolken goodyear inc,wolkengoodyearinc,Course
3740,Dave & Dean's Quality Tire,davedeansqualitytire,Course
3741,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3742,Exxpress Tire Delivery,exxpresstiredelivery,Course
3743,Exxpress Tire Delivery,exxpresstiredelivery,Course
3744,Exxpress Tire Delivery,exxpresstiredelivery,Course
3745,Fred's Garage,fredsgarage,Course
3746,Dave & Dean's Quality Tire,davedeansqualitytire,Course
3747,Complete Autowerks Repair Services,completeautowerksrepairservices,Course
3748,K&M Tire,kmtire,Course
3749,Auto-Pro Glass & Tire,autoproglasstire,Course
3750,Complete Autowerks Repair Service,completeautowerksrepairservice,Course
3751,Allen tire co.,allentireco,Course
3752,Fender Tire & Wheel,fendertirewheel,Course
3753,Perfection Tire,perfectiontire,Course
3754,Express Tire,expresstire,Course
3755,SANDIFAR AUTOMOTIVE GROUP,sandifarautomotivegroup,Course
3756,Butler Tire,butlertire,Course
3757,Butler Tire,butlertire,Course
3758,Dobbs Tire and Auto,dobbstireandauto,Course
3759,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3760,MEINEKE,meineke,Course
3761,Heubner Tires & Automotive Center,heubnertiresautomotivecenter,Course
3762,Discount Tire and Alignment,discounttireandalignment,Course
3763,Zisser Tire,zissertire,Course
3764,Firebox Marketing and Research,fireboxmarketingandresearch,Course
3765,Bodkins Enterprises,bodkinsenterprises,Course
3766,American Tire Distributors,americantiredistributors,Course
3767,American Tire Distributors,americantiredistributors,Course
3768,American Tire,americantire,Course
3769,Diversified Tire,diversifiedtire,Course
3770,herold family auto & tire,heroldfamilyautotire,Course
3771,Delta World Tire Co,deltaworldtireco,Course
3772,Diversified Tire,diversifiedtire,Course
3773,Garber Motors,garbermotors,Course
3774,Peoria Plaza Tire,peoriaplazatire,Course
3775,Al's Tire Shop Inc,alstireshopinc,Course
3776,Richmond Hill Tire Inc.,richmondhilltireinc,Course
3777,B and W Associates,bandwassociates,Course
3778,Reese's Tire & Automotive Tire Pros,reesestireautomotivetirepros,Course
3779,AMERICAN TIRE DISTRIBUTORS,americantiredistributors,Course
3780,Barnes Tire & Supply,barnestiresupply,Course
3781,J and J Tire LLC,jandjtirellc,Course
3782,Best One of Princeton,bestoneofprinceton,Course
3783,Express Tire,expresstire,Course
3784,s & s tire,sstire,Course
3785,Express Tire,expresstire,Course
3786,Justire Tire,justiretire,Course
3787,American Tire Distributors,americantiredistributors,Course
3788,Midas,midas,Course
3789,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3790,Midas,midas,Course
3791,OAKWOOD TIRE COMPANY LLC,oakwoodtirecompanyllc,Course
3792,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3793,DK Tires & Service,dktiresservice,Course
3794,Goggans' Tire Service,gogganstireservice,Course
3795,Farmers Union Oil Company,farmersunionoilcompany,Course
3796,Exxpress Tire Delivery,exxpresstiredelivery,Course
3797,Exxpress Tire Delivery,exxpresstiredelivery,Course
3798,Exxpress Tire Delivery,exxpresstiredelivery,Course
3799,American Tire,americantire,Course
3800,Boulevard Tire Center,boulevardtirecenter,Course
3801,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3802,Jason Banks,jasonbanks,Course
3803,american tire distributors,americantiredistributors,Course
3804,VanHyning Service,vanhyningservice,Course
3805,Superior Tire Service,superiortireservice,Course
3806,dunn tire,dunntire,Course
3807,dunn tire,dunntire,Course
3808,Midas,midas,Course
3809,Allen Tire Company,allentirecompany,Course
3810,Urbana True Tires,urbanatruetires,Course
3811,Thrifty Car Care Center,thriftycarcarecenter,Course
3812,True Tire and Automotive Company,truetireandautomotivecompany,Course
3813,Theisen's Home,theisenshome,Course
3814,American Tire Distributors,americantiredistributors,Course
3815,ATD- Springfield,atdspringfield,Course
3816,The Tire Barn Inc,thetirebarninc,Course
3817,Pete's Tire Barn,petestirebarn,Course
3818,Lake City Tire,lakecitytire,Course
3819,Meineke Car Care,meinekecarcare,Course
3820,Midas,midas,Course
3821,crown tire,crowntire,Course
3822,Sandone tire,sandonetire,Course
3823,Sandone tire,sandonetire,Course
3824,Free Service Tire Company Inc.,freeservicetirecompanyinc,Course
3825,WV Auto Center LLC,wvautocenterllc,Course
3826,White Wheel Aligning Service,whitewheelaligningservice,Course
3827,Reed Tire,reedtire,Course
3828,North Coast Used Tire Center,northcoastusedtirecenter,Course
3829,Dobbs Tire & Auto,dobbstireauto,Course
3830,Larry's Tire & Auto Repair,larrystireautorepair,Course
3831,Brazosport Tire Company,brazosporttirecompany,Course
3832,dobbs tire and auto center,dobbstireandautocenter,Course
3833,martin tire,martintire,Course
3834,Rowletts Auto Care,rowlettsautocare,Course
3835,Commercial Tire,commercialtire,Course
3836,C Adam Toney Tires,cadamtoneytires,Course
3837,Big Red Tire Inc.,bigredtireinc,Course
3838,Dobbs,dobbs,Course
3839,Kalona Tire,kalonatire,Course
3840,Meineke of central arkansas,meinekeofcentralarkansas,Course
3841,meineke of central arkansas,meinekeofcentralarkansas,Course
3842,O'Brien's Battery & Tire,obriensbatterytire,Course
3843,Midas,midas,Course
3844,My Tires,mytires,Course
3845,My Tires,mytires,Course
3846,US AutoForce,usautoforce,Course
3847,C.Adam Toney Tire Pros,cadamtoneytirepros,Course
3848,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3849,American Tire Distributors,americantiredistributors,Course
3850,A-1 Tire and Auto,a1tireandauto,Course
3851,L&D Used Tires,ldusedtires,Course
3852,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3853,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3854,Motostar tire,motostartire,Course
3855,American Tire Distributors,americantiredistributors,Course
3856,Tolliver's Sales & Service,tolliverssalesservice,Course
3857,Coshocton Tire & Retreading Inc.,coshoctontireretreadinginc,Course
3858,Clarko LTD,clarkoltd,Course
3859,the tire shop,thetireshop,Course
3860,Van Hyning Service,vanhyningservice,Course
3861,Midas,midas,Course
3862,Tires For Less,tiresforless,Course
3863,Justice Tire Distributors,justicetiredistributors,Course
3864,Express Tire,expresstire,Course
3865,Black's Tire,blackstire,Course
3866,Redmond Auto Service,redmondautoservice,Course
3867,Carroll Tire Co,carrolltireco,Course
3868,Kauffman Tire,kauffmantire,Course
3869,exxpress tire delivery,exxpresstiredelivery,Course
3870,exxpress tire delivery,exxpresstiredelivery,Course
3871,exxpress tire delivery,exxpresstiredelivery,Course
3872,commercial tire,commercialtire,Course
3873,MAIN STREET TIRE,mainstreettire,Course
3874,AMERICAN TIRE DISTRIBUTORS,americantiredistributors,Course
3875,American Tire Distributors,americantiredistributors,Course
3876,Exxpress Tire Delivery,exxpresstiredelivery,Course
3877,Exxpress Tire Delivery,exxpresstiredelivery,Course
3878,Exxpress Tire Delivery,exxpresstiredelivery,Course
3879,Fast Eddys Tire & Paint,fasteddystirepaint,Course
3880,ATD,atd,Course
3881,delta tire,deltatire,Course
3882,Eastside tire,eastsidetire,Course
3883,moores retread and tire,mooresretreadandtire,Course
3884,Moore's Retread & Tire of the-Ark-La-Tex Inc.,mooresretreadtireofthearklatexinc,Course
3885,Mike's Tire & Auto,mikestireauto,Course
3886,David's Discount Tires,davidsdiscounttires,Course
3887,Dobbs Tire & Auto,dobbstireauto,Course
3888,BNC,bnc,Course
3889,American Tire Distributors,americantiredistributors,Course
3890,american tire distributors,americantiredistributors,Course
3891,Cars Plus,carsplus,Course
3892,DICKINSON TIRE INC,dickinsontireinc,Course
3893,grant tire,granttire,Course
3894,Tire Rama,tirerama,Course
3895,Redwood Valley Station,redwoodvalleystation,Course
3896,Redmond Auto Service,redmondautoservice,Course
3897,free service tire company,freeservicetirecompany,Course
3898,TAKE TEN TIRE AND LUBE,taketentireandlube,Course
3899,Midas,midas,Course
3900,TexasTire and Brake,texastireandbrake,Course
3901,Kerle Tire Company,kerletirecompany,Course
3902,BEACON TIRE INC.,beacontireinc,Course
3903,Moore's Retread and Tire,mooresretreadandtire,Course
3904,Roy's Wash & Lube,royswashlube,Course
3905,Roy's Wash & Lube,royswashlube,Course
3906,Moore's Retread & Tire Company,mooresretreadtirecompany,Course
3907,PERFECTION TIRE,perfectiontire,Course
3908,Gobble's Automotive,gobblesautomotive,Course
3909,Meineke Car Care,meinekecarcare,Course
3910,Tire Rama,tirerama,Course
3911,CROSSROADS TIRE AND AUTOMOTIVE SERVICE,crossroadstireandautomotiveservice,Course
3912,TWI Tire,twitire,Course
3913,Boulevard Tire,boulevardtire,Course
3914,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3915,AMERICAN TIRE DISTRIBUTORS,americantiredistributors,Course
3916,Jack Williams Tire,jackwilliamstire,Course
3917,Jack Williams Tire,jackwilliamstire,Course
3918,Apex Automotive,apexautomotive,Course
3919,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3920,Dobbs Tire and Auto,dobbstireandauto,Course
3921,Dobbs,dobbs,Course
3922,KENT PERFORMANCE AUTO CENTER,kentperformanceautocenter,Course
3923,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3924,automotiveprocare,automotiveprocare,Course
3925,TOYOTA OF SCRANTON,toyotaofscranton,Course
3926,TOYOTA OF SCRANTON,toyotaofscranton,Course
3927,TOYOTA SCION OF SCRANTON,toyotascionofscranton,Course
3928,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3929,Dobbs tire and auto,dobbstireandauto,Course
3930,Hibshman's Auto Service,hibshmansautoservice,Course
3931,Cook Performance,cookperformance,Course
3932,AAA,aaa,Course
3933,Express Tire,expresstire,Course
3934,area wholesale tire co,areawholesaletireco,Course
3935,American Tire Distributors,americantiredistributors,Course
3936,Pumpelly Tire,pumpellytire,Course
3937,Bob Sumerel Tire and Service Co LLC,bobsumereltireandservicecollc,Course
3938,pumpelly tire,pumpellytire,Course
3939,Kauffman Tire,kauffmantire,Course
3940,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3941,COMMERCIAL TIRE,commercialtire,Course
3942,HUBBARDS TIRE AND LUBE,hubbardstireandlube,Course
3943,True Tires and Automotive Company,truetiresandautomotivecompany,Course
3944,North Country Tire Distributors,northcountrytiredistributors,Course
3945,US Venture,usventure,Course
3946,Steve's Automotive Specialists,stevesautomotivespecialists,Course
3947,American Tire Distributors,americantiredistributors,Course
3948,American Tire Distributors,americantiredistributors,Course
3949,RAM Tire & Auto Service,ramtireautoservice,Course
3950,STEVES AUTOMOTIE SPECIALISTS,stevesautomotiespecialists,Course
3951,rays tire & service center,raystireservicecenter,Course
3952,Turbo Tire,turbotire,Course
3953,Pilot Mountain Rapid Lube,pilotmountainrapidlube,Course
3954,Quality Tire,qualitytire,Course
3955,Meineke Car Care Center,meinekecarcarecenter,Course
3956,Commercial Tire,commercialtire,Course
3957,T-Care of Jackson,tcareofjackson,Course
3958,Warren Tire Center,warrentirecenter,Course
3959,HillmanAutomotive,hillmanautomotive,Course
3960,HillmanAutomotive,hillmanautomotive,Course
3961,Agland Coop,aglandcoop,Course
3962,Agland Coop,aglandcoop,Course
3963,Exxpress Tire Delivery,exxpresstiredelivery,Course
3964,Exxpress Tire Delivery,exxpresstiredelivery,Course
3965,Exxpress Tire Delivery,exxpresstiredelivery,Course
3966,Agland Coop,aglandcoop,Course
3967,SUNRISE TIRE INC,sunrisetireinc,Course
3968,TREADS,treads,Course
3969,Agland Coop,aglandcoop,Course
3970,Ray's Tire - Green BAy,raystiregreenbay,Course
3971,FATBOYS TIRE AND AUTO,fatboystireandauto,Course
3972,mccarty's machinery,mccartysmachinery,Course
3973,ATD,atd,Course
3974,Bob Sumerel Tire & Service,bobsumereltireservice,Course
3975,North Country Tire,northcountrytire,Course
3976,the tire warehouse,thetirewarehouse,Course
3977,Kauffman Tire,kauffmantire,Course
3978,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
3979,Fresh Treads Tire & Lube,freshtreadstirelube,Course
3980,Express Tire,expresstire,Course
3981,Toyota of Scranton,toyotaofscranton,Course
3982,MIdas,midas,Course
3983,K&M Tire,kmtire,Course
3984,One Shot Tire & Auto,oneshottireauto,Course
3985,Taylor Automotive,taylorautomotive,Course
3986,C&M Tire Lrd.,cmtirelrd,Course
3987,Advantage 1 Tire Network,advantage1tirenetwork,Course
3988,Kent Performance Auto Center,kentperformanceautocenter,Course
3989,Dobbs Tire and Auto,dobbstireandauto,Course
3990,Country Tire & Wheel,countrytirewheel,Course
3991,jersey wholesale tire,jerseywholesaletire,Course
3992,US Autoforce,usautoforce,Course
3993,Tires Plus Bemidji,tiresplusbemidji,Course
3994,kauffman tire,kauffmantire,Course
3995,K&W Tire Company,kwtirecompany,Course
3996,American Tire Distributors,americantiredistributors,Course
3997,Bluebonnet Motors / Gear Stop,bluebonnetmotorsgearstop,Course
3998,American Tire Distributor,americantiredistributor,Course
3999,AAA Car Care Plus,aaacarcareplus,Course
4000,Meineke Car Car Center,meinekecarcarcenter,Course
4001,Moores Retread and tire,mooresretreadandtire,Course
4002,moores tire and retread,moorestireandretread,Course
4003,North Country Tire,northcountrytire,Course
4004,Meineke Car Care  1325,meinekecarcare1325,Course
4005,MEINEKE WEST YORK,meinekewestyork,Course
4006,VAN'S TIRE CENTER,vanstirecenter,Course
4007,American Tire Distributor,americantiredistributor,Course
4008,Adirondack Express Lube,adirondackexpresslube,Course
4009,Yeck's Tire & Auto,yeckstireauto,Course
4010,After Hours Tire Care LLC,afterhourstirecarellc,Course
4011,North Country Tire,northcountrytire,Course
4012,Westlake auto and Tire,westlakeautoandtire,Course
4013,Bountiful Tires & Service,bountifultiresservice,Course
4014,RC Tire,rctire,Course
4015,Westlake Auto and Tire LLC,westlakeautoandtirellc,Course
4016,Tire Discounter Group,tirediscountergroup,Course
4017,Westlake Auto & Tire,westlakeautotire,Course
4018,Express Tire,expresstire,Course
4019,westlake auto and tire,westlakeautoandtire,Course
4020,Quality Tire,qualitytire,Course
4021,BIG O TIRES,bigotires,Course
4022,ZURCHER TIRE,zurchertire,Course
4023,Ag Valley Coop,agvalleycoop,Course
4024,Roland's Tire,rolandstire,Course
4025,Justice Tire Distributors,justicetiredistributors,Course
4026,Ag Valley Cooperative,agvalleycooperative,Course
4027,Bill Williams Tire Center,billwilliamstirecenter,Course
4028,J.P. Thomas & Company Inc.,jpthomascompanyinc,Course
4029,Thomas Tire,thomastire,Course
4030,Zurcher Tire,zurchertire,Course
4031,Express  oil Change and Tire engineers,expressoilchangeandtireengineers,Course
4032,FREE SERVICE TIRE CO,freeservicetireco,Course
